city,state_name,lat,lng,id
Lead,South Dakota,44.3528,-103.7671,1840002376
Lakewood,New York,42.0992,-79.3201,1840004567
Somerset,Wisconsin,45.1257,-92.6731,1840002129
Bayview,California,40.7654,-124.1787,1840017484
Smithsburg,Maryland,39.6559,-77.575,1840005618
North Lakeport,California,39.0883,-122.9053,1840037120
Baltimore,Ohio,39.846,-82.6046,1840012468
DeCordova,Texas,32.428,-97.6911,1840019463
Indialantic,Florida,28.0871,-80.57,1840017231
Jacksonville,Oregon,42.3127,-122.9692,1840018675
Eagle Lake,Florida,27.976,-81.7573,1840014133
Braddock Heights,Maryland,39.4117,-77.4991,1840005707
Unadilla,Georgia,32.2583,-83.7356,1840015828
Green Forest,Arkansas,36.3347,-93.431,1840013322
Kenhorst,Pennsylvania,40.3069,-75.9438,1840001177
Chickamauga,Georgia,34.8753,-85.2885,1840014654
Valley,Nebraska,41.3148,-96.3566,1840010287
North Shore,California,33.5157,-115.9092,1840038388
David City,Nebraska,41.2578,-97.1282,1840003454
Lawnside,New Jersey,39.8673,-75.0289,1840001514
Onalaska,Texas,30.8209,-95.1111,1840020858
Newton,Illinois,38.9872,-88.1643,1840008550
Mamou,Louisiana,30.6349,-92.4179,1840017148
Daleville,Virginia,37.415,-79.9132,1840006376
Belville,North Carolina,34.219,-77.9976,1840015578
Tishomingo,Oklahoma,34.2388,-96.683,1840021904
Granite Quarry,North Carolina,35.6131,-80.4489,1840016268
Rothsville,Pennsylvania,40.1532,-76.2473,1840005490
Little Flock,Arkansas,36.3853,-94.1363,1840015284
East Dublin,Georgia,32.5468,-82.8675,1840013815
Sunset,Louisiana,30.4083,-92.0644,1840017174
Union City,Pennsylvania,41.897,-79.8437,1840000485
Wise,Virginia,36.9767,-82.5809,1840006485
Naples,Utah,40.4317,-109.4913,1840020160
Canterwood,Washington,47.3765,-122.6021,1840037842
Youngwood,Pennsylvania,40.2443,-79.5811,1840001167
Parowan,Utah,37.8326,-112.8296,1840020274
Troy,North Carolina,35.365,-79.8918,1840016361
Roslyn,New York,40.7991,-73.6491,1840005321
Tusculum,Tennessee,36.175,-82.7454,1840015307
Mohave Valley,Arizona,34.9008,-114.5732,1840019745
Bean Station,Tennessee,36.3323,-83.2852,1840013342
Villalba,Puerto Rico,18.1278,-66.4819,1630023667
Gosnell,Arkansas,35.9644,-89.9721,1840013389
Lakeview Estates,Georgia,33.7047,-84.0367,1840029280
Hartsdale,New York,41.0154,-73.8036,1840004921
Bennett,Colorado,39.7366,-104.4286,1840020193
Ferrysburg,Michigan,43.085,-86.2221,1840002994
Buckner,Missouri,39.1335,-94.1929,1840007395
Fowlerville,Michigan,42.6596,-84.0743,1840011078
Ocean Grove,New Jersey,40.2119,-74.0083,1840005446
Colwyn,Pennsylvania,39.9119,-75.253,1840000694
Paddock Lake,Wisconsin,42.5707,-88.1044,1840003162
Tipton,Missouri,38.6549,-92.7803,1840010724
North Catasauqua,Pennsylvania,40.664,-75.4741,1840000976
Casa Conejo,California,34.1848,-118.9445,1840017912
Fairbanks Ranch,California,32.9919,-117.1859,1840135662
Hoopa,California,41.0803,-123.6972,1840010406
Solon,Iowa,41.8055,-91.4961,1840009229
Portageville,Missouri,36.4295,-89.6993,1840009942
Green Island,New York,42.7474,-73.6926,1840004490
Cumberland Center,Maine,43.7982,-70.2541,1840002550
North Sioux City,South Dakota,42.535,-96.4998,1840000388
Comunas,Puerto Rico,18.0846,-65.8435,1630035651
Malabar,Florida,27.9884,-80.5781,1840017232
Sonora,Texas,30.5707,-100.6423,1840022172
Kechi,Kansas,37.8234,-97.2891,1840008707
Escatawpa,Mississippi,30.4912,-88.5495,1840013105
Millington,New Jersey,40.6763,-74.5159,1840033348
Frisco,Colorado,39.5791,-106.0915,1840021430
Louisburg,North Carolina,36.0986,-78.3009,1840016116
St. Maries,Idaho,47.3146,-116.5723,1840021126
Williston,Florida,29.374,-82.4579,1840015949
Lake City,Pennsylvania,42.018,-80.3465,1840000480
Columbus,Kansas,37.1716,-94.844,1840001715
Gillespie,Illinois,39.1258,-89.8174,1840008489
Sisters,Oregon,44.2923,-121.5531,1840021262
Ajo,Arizona,32.3923,-112.8839,1840018107
Loíza,Puerto Rico,18.4309,-65.8801,1630035508
Lakemore,Ohio,41.0215,-81.4263,1840000796
Bel-Ridge,Missouri,38.7129,-90.3285,1840012816
Timberville,Virginia,38.6335,-78.7731,1840006139
Brisas del Campanero,Puerto Rico,18.4316,-66.2261,1630141959
Seagraves,Texas,32.942,-102.5657,1840022060
Citrus City,Texas,26.3281,-98.3923,1840023200
Stamford,Texas,33.0156,-99.6716,1840022062
Long Lake,Illinois,42.3758,-88.1276,1840004640
Grenelefe,Florida,28.0579,-81.5538,1840038904
Aromas,California,36.8771,-121.6404,1840017680
Crownpoint,New Mexico,35.7173,-108.1432,1840017763
Seymour,Texas,33.5958,-99.258,1840021980
Glenville,Connecticut,41.0351,-73.6657,1840026282
Sublimity,Oregon,44.8294,-122.7923,1840021228
Lake Wilderness,Virginia,38.3036,-77.7277,1840043215
Coalfield,Tennessee,36.0219,-84.4414,1840025774
Castroville,Texas,29.3513,-98.8711,1840019656
Versailles,Ohio,40.222,-84.4831,1840012259
Deer Lodge,Montana,46.398,-112.7334,1840018437
Elkton,Virginia,38.4106,-78.6161,1840006133
Lochsloy,Washington,48.0598,-122.0411,1840037500
Brookville,New York,40.8123,-73.5696,1840005338
Keasbey,New Jersey,40.5143,-74.3078,1840080924
McCormick,South Carolina,33.9128,-82.2876,1840016751
Afton,Minnesota,44.9041,-92.8174,1840006736
Williams Bay,Wisconsin,42.5788,-88.5457,1840002477
Spearman,Texas,36.1982,-101.1943,1840021668
Great Neck Estates,New York,40.7857,-73.7396,1840005291
High Bridge,Washington,47.7968,-122.0281,1840041937
Frostproof,Florida,27.7494,-81.5252,1840014135
La Salle,Colorado,40.3484,-104.7062,1840021372
Mohnton,Pennsylvania,40.2872,-75.987,1840001183
Tierras Nuevas Poniente,Puerto Rico,18.4614,-66.4891,1630035588
River Bend,North Carolina,35.0717,-77.1504,1840017866
Mansfield,Pennsylvania,41.8062,-77.0787,1840003301
Belmont,Pennsylvania,40.283,-78.8907,1840005378
Simpsonville,Kentucky,38.2167,-85.3515,1840015206
Garfield,Texas,30.1961,-97.5514,1840018233
Alva,Florida,26.7188,-81.6269,1840014214
Medina,Washington,47.6273,-122.2427,1840019829
Philippi,West Virginia,39.1488,-80.0417,1840005883
Cape May,New Jersey,38.9409,-74.9042,1840001594
Florida,New York,41.3312,-74.3533,1840004867
El Cerro,New Mexico,34.7807,-106.6955,1840024994
Hilliard,Florida,30.6866,-81.9212,1840017180
Lake Orion,Michigan,42.7827,-83.2453,1840011054
Homestead,Pennsylvania,40.4073,-79.9097,1840001238
Vails Gate,New York,41.4588,-74.0533,1840004863
Saylorville,Iowa,41.6809,-93.628,1840004800
Wilton,Iowa,41.5898,-91.0272,1840010237
Glenrock,Wyoming,42.8565,-105.8625,1840021287
Cache,Oklahoma,34.6294,-98.6184,1840019203
Rancho Santa Fe,California,33.024,-117.1992,1840019348
Providence,Kentucky,37.3993,-87.7509,1840014361
Madison,West Virginia,38.0631,-81.8046,1840006305
Cherryvale,South Carolina,33.9543,-80.4609,1840013667
Kingston,Washington,47.7927,-122.5078,1840017338
South Point,Ohio,38.4214,-82.5784,1840012839
Attica,Indiana,40.2874,-87.2452,1840007244
Patillas,Puerto Rico,18.0069,-66.0134,1630023610
Lucedale,Mississippi,30.9312,-88.5959,1840015901
Williston,South Carolina,33.4018,-81.422,1840016870
Elm Springs,Arkansas,36.2068,-94.2382,1840013366
Hampton,South Carolina,32.8676,-81.1093,1840016927
Chandler,Oklahoma,35.7224,-96.8925,1840019106
Seven Fields,Pennsylvania,40.6868,-80.0638,1840003514
Brighton,Alabama,33.4396,-86.9454,1840013734
Greenfield,Minnesota,45.0997,-93.6884,1840007825
Madison,Florida,30.4716,-83.413,1840015917
Culloden,West Virginia,38.4154,-82.0705,1840006210
Mosheim,Tennessee,36.1955,-82.9655,1840016098
Woodlynne,New Jersey,39.9167,-75.0957,1840033448
Commercial Point,Ohio,39.7809,-83.0387,1840012553
Aspinwall,Pennsylvania,40.4929,-79.9037,1840001199
Akron,New York,43.018,-78.4978,1840004393
Oconto Falls,Wisconsin,44.8738,-88.1444,1840001576
Amery,Wisconsin,45.3045,-92.3635,1840002049
Flemingsburg,Kentucky,38.4236,-83.7373,1840013191
Wilkshire Hills,Ohio,40.636,-81.4313,1840144328
Bar Nunn,Wyoming,42.922,-106.3475,1840020060
Luyando,Puerto Rico,18.3575,-67.1553,1630023527
El Paso,Illinois,40.7405,-89.0183,1840008293
Inman,South Carolina,35.0463,-82.0897,1840014615
Hartley,California,38.4203,-121.952,1840024675
Jones,Oklahoma,35.5662,-97.2901,1840021746
Whitehall,Michigan,43.4003,-86.3405,1840000366
Dogtown,California,38.2096,-121.1551,1840024697
Brazoria,Texas,29.0454,-95.567,1840019673
Onawa,Iowa,42.0265,-96.0909,1840000489
Womelsdorf,Pennsylvania,40.3655,-76.1864,1840001195
Shallowater,Texas,33.6901,-101.9893,1840021981
Burlington,Ohio,38.4099,-82.5283,1840006140
Springfield,Georgia,32.3636,-81.303,1840015803
La Luisa,Puerto Rico,18.4488,-66.5078,1630023561
Eutaw,Alabama,32.8436,-87.8986,1840001838
Saugatuck,Connecticut,41.1143,-73.3717,1840044713
Kalama,Washington,46.0164,-122.8402,1840018502
Big Lake,Alaska,61.526,-149.9721,1840023666
La Dolores,Puerto Rico,18.3725,-65.8546,1630035695
Watkinsville,Georgia,33.861,-83.4072,1840012722
Lido Beach,New York,40.5911,-73.6128,1840005271
Clayton,New Mexico,36.4426,-103.1574,1840022631
Grottoes,Virginia,38.2691,-78.8251,1840006134
Graymoor-Devondale,Kentucky,38.2733,-85.6177,1840013205
Hamilton,Texas,31.6997,-98.1208,1840020801
Warren AFB,Wyoming,41.1488,-104.8618,1840074698
Brighton,Tennessee,35.4813,-89.7353,1840015417
Butler,Indiana,41.4274,-84.8721,1840007099
Winner,South Dakota,43.3776,-99.8552,1840002682
Fayetteville,West Virginia,38.0622,-81.1083,1840006293
Richmond,Utah,41.9231,-111.8076,1840020109
Bonny Doon,California,37.0436,-122.137,1840022568
Greens Farms,Connecticut,41.1264,-73.322,1840027295
Lake Shastina,California,41.5213,-122.3756,1840143487
Lake Wynonah,Pennsylvania,40.5879,-76.181,1840035383
Platteville,Colorado,40.222,-104.834,1840021360
Montara,California,37.5483,-122.4923,1840018922
Ridgewood,Illinois,41.534,-88.0436,1840152643
Pearisburg,Virginia,37.3289,-80.7275,1840006433
Ford City,Pennsylvania,40.7693,-79.5327,1840003516
Indian Hills,Kentucky,38.2809,-85.6617,1840014310
Colonial Heights,Tennessee,36.4853,-82.5069,1840013063
Wind Gap,Pennsylvania,40.8484,-75.2917,1840000985
West Monroe,Michigan,41.9143,-83.4317,1840007675
New Haven,Missouri,38.6048,-91.2179,1840008622
Marion,Kentucky,37.3321,-88.0795,1840015248
Elgin,South Carolina,34.6724,-80.7215,1840152916
Summerset,South Dakota,44.1912,-103.3394,1840008941
Menlo Park Terrace,New Jersey,40.5534,-74.3243,1840081040
Mountain Iron,Minnesota,47.5474,-92.6255,1840007692
Janesville,California,40.2993,-120.5024,1840025533
Woodside,Pennsylvania,40.2305,-74.8606,1840133907
Soperton,Georgia,32.3782,-82.5945,1840015811
West Berlin,New Jersey,39.8104,-74.9407,1840033437
Santa Rosa,Texas,26.2561,-97.8252,1840023167
Ross,Ohio,39.3146,-84.6599,1840005748
Lindsay,Oklahoma,34.8393,-97.6105,1840020478
Fairfield Harbour,North Carolina,35.0706,-76.9571,1840013076
Kachina Village,Arizona,35.0947,-111.6928,1840017663
East Norwich,New York,40.8495,-73.5288,1840005237
Weed,California,41.4127,-122.3816,1840021319
Woodville,Texas,30.774,-94.4234,1840023135
Park View,Iowa,41.6953,-90.5394,1840004813
Silver Springs,Florida,29.2191,-82.0558,1840047018
Atkins,Arkansas,35.2414,-92.9465,1840013422
New Hope,Alabama,34.537,-86.4128,1840014646
Turley,Oklahoma,36.2472,-95.9655,1840019057
Tilton Northfield,New Hampshire,43.4444,-71.5924,1840073462
Chester Heights,Pennsylvania,39.8927,-75.4698,1840000691
Ithaca,Michigan,43.2911,-84.5956,1840002880
Sage,California,33.5983,-116.9154,1840131284
Bloomingdale,Georgia,32.1249,-81.3077,1840013840
Albany,Indiana,40.3056,-85.2331,1840010461
Piedmont,Missouri,37.1491,-90.697,1840009916
Pembroke,North Carolina,34.6766,-79.1935,1840016541
Fairfield,Texas,31.7183,-96.1697,1840020803
Piedra Aguza,Puerto Rico,18.0338,-66.4955,1630027034
Ava,Missouri,36.9547,-92.6662,1840007647
Pine Grove,California,38.403,-120.6571,1840024637
Poteet,Texas,29.0373,-98.5728,1840020989
Eatonville,Washington,46.8682,-122.2697,1840021131
Hillsville,Virginia,36.7613,-80.7371,1840006526
Mountain Home AFB,Idaho,43.0496,-115.8655,1840074437
Clarksville,Texas,33.611,-95.0563,1840019315
Cordes Lakes,Arizona,34.3103,-112.1073,1840017841
Norco,Louisiana,29.9986,-90.4036,1840013983
Aberdeen Proving Ground,Maryland,39.4672,-76.1308,1840073583
Lakewood,South Carolina,33.8428,-80.3492,1840035840
Paramount-Long Meadow,Maryland,39.6798,-77.6921,1840073650
Everson,Washington,48.9125,-122.3507,1840019750
Buena Vista,Colorado,38.8319,-106.1387,1840021472
Wendell,Idaho,42.7745,-114.7026,1840021296
Windsor,Missouri,38.5319,-93.5227,1840010791
Garden View,Pennsylvania,41.2567,-77.0492,1840034979
Osage City,Kansas,38.6337,-95.8218,1840003836
Clever,Missouri,37.0333,-93.4729,1840007644
Brandenburg,Kentucky,37.9956,-86.1773,1840013213
Fairfield University,Connecticut,41.159,-73.2571,1840151399
Lake Success,New York,40.768,-73.7089,1840005300
Keeseville,New York,44.5035,-73.4812,1840033988
Pageland,South Carolina,34.772,-80.3897,1840016584
Lake Wissota,Wisconsin,44.922,-91.3013,1840004021
Lena,Illinois,42.3786,-89.8218,1840011111
Oaklawn-Sunview,Kansas,37.6084,-97.2984,1840035328
Crewe,Virginia,37.1812,-78.1307,1840006462
Delavan Lake,Wisconsin,42.5992,-88.6176,1840004479
Sumner,Illinois,38.7196,-87.872,1840009781
Lockport,Louisiana,29.6443,-90.5324,1840017216
Yanceyville,North Carolina,36.4101,-79.3356,1840016058
Wales,Wisconsin,43.0042,-88.374,1840003007
Union,New Jersey,40.6966,-74.2693,1840153043
Mendenhall,Mississippi,31.9609,-89.8692,1840015846
Freemansburg,Pennsylvania,40.628,-75.3401,1840000971
East Douglas,Massachusetts,42.0779,-71.7121,1840003147
Homedale,Idaho,43.6154,-116.9379,1840020049
Taft,Texas,27.98,-97.3928,1840022252
Holly Hills,Colorado,39.6678,-104.9216,1840028590
Choccolocco,Alabama,33.6683,-85.7128,1840022930
Follansbee,West Virginia,40.3385,-80.5975,1840005477
Aguada,Puerto Rico,18.3803,-67.1884,1630023528
Lakeland,Georgia,31.0409,-83.0748,1840012921
Rogers City,Michigan,45.415,-83.8186,1840002065
Idyllwild-Pine Cove,California,33.7443,-116.7258,1840074173
Cedar Crest,Massachusetts,42.0764,-70.6613,1840147349
Shenandoah,Virginia,38.4875,-78.6171,1840006142
Chauvin,Louisiana,29.4455,-90.5939,1840014032
Wimberley,Texas,29.9848,-98.0906,1840022190
Voorheesville,New York,42.6517,-73.9347,1840004493
Poplarville,Mississippi,30.8391,-89.5306,1840015003
Davis,Oklahoma,34.4575,-97.1566,1840019256
Dixon Lane-Meadow Creek,California,37.3864,-118.4153,1840074358
Caledonia,Minnesota,43.6344,-91.5009,1840006833
Heyworth,Illinois,40.3138,-88.9928,1840011973
White Mountain Lake,Arizona,34.3441,-109.9878,1840022587
Mountain View,Arkansas,35.8635,-92.1041,1840014491
Weedpatch,California,35.2369,-118.9123,1840019144
Dodge Center,Minnesota,44.0284,-92.8518,1840006808
Almont,Michigan,42.9206,-83.0434,1840010065
Quarryville,Pennsylvania,39.8957,-76.1617,1840003726
Lula,Georgia,34.3955,-83.6659,1840015559
Bolivar Peninsula,Texas,29.486,-94.5666,1840018274
Allendale,South Carolina,33.008,-81.3092,1840015758
Palermo,New Jersey,39.2333,-74.6859,1840081171
Lake Helen,Florida,28.983,-81.2309,1840015079
Denver,North Carolina,35.5344,-81.034,1840024951
Clarion,Iowa,42.732,-93.7298,1840006904
Norway,Michigan,45.7997,-87.914,1840001990
Thermopolis,Wyoming,43.6479,-108.2139,1840022353
Deep River Center,Connecticut,41.3789,-72.4411,1840073290
North Pole,Alaska,64.7529,-147.3599,1840023464
Bushnell,Illinois,40.5518,-90.5046,1840007221
Federalsburg,Maryland,38.6929,-75.7727,1840005933
Highlands,California,37.5201,-122.3459,1840028379
Dakota City,Nebraska,42.4184,-96.4201,1840006968
Goldstream,Alaska,64.9339,-148.0083,1840075196
Bayfield,Colorado,37.234,-107.5952,1840020309
Ranger,Texas,32.4693,-98.6751,1840020766
Bath,Pennsylvania,40.7279,-75.3919,1840000967
Lakeside Park,Kentucky,39.0339,-84.5673,1840014269
Pine Lawn,Missouri,38.6953,-90.2757,1840009768
Philipsburg,Pennsylvania,40.8952,-78.2146,1840000827
Desert Aire,Washington,46.6873,-119.931,1840037611
Verona,Mississippi,34.1907,-88.7204,1840015562
Springfield,Kentucky,37.6922,-85.2193,1840015225
Manistique,Michigan,45.9591,-86.2507,1840001966
Sibley,Iowa,43.4015,-95.743,1840009029
Calera,Oklahoma,33.9303,-96.4293,1840022897
Carrabelle,Florida,29.8555,-84.6685,1840015055
Meadow Oaks,Florida,28.3465,-82.6025,1840038992
Essex Village,Connecticut,41.3559,-72.3919,1840073295
Spring Lake,New Jersey,40.1539,-74.0273,1840001366
North Barrington,Illinois,42.2065,-88.1316,1840011176
Millersburg,Oregon,44.6779,-123.0691,1840019994
Norton,Kansas,39.8362,-99.8916,1840003767
Marietta,Oklahoma,33.936,-97.1248,1840020561
Westport Village,Connecticut,41.1428,-73.3609,1840153083
Kingston Springs,Tennessee,36.0842,-87.1039,1840016090
Huntsville,Arkansas,36.0985,-93.7363,1840014469
Colfax,Washington,46.9029,-117.34,1840018458
Kalaeloa,Hawaii,21.3136,-158.065,1840042830
Donalsonville,Georgia,31.0404,-84.8792,1840014997
Towanda,Pennsylvania,41.7706,-76.4472,1840000520
Munsey Park,New York,40.799,-73.6799,1840005311
Selbyville,Delaware,38.4629,-75.2117,1840006083
Devola,Ohio,39.4738,-81.468,1840005728
Kewaunee,Wisconsin,44.4607,-87.5132,1840002364
Chatfield,Minnesota,43.8445,-92.1829,1840006837
New Madrid,Missouri,36.5878,-89.5505,1840008803
Rancho Viejo,Texas,26.0358,-97.5568,1840022262
South Nyack,New York,41.0797,-73.9127,1840004985
Bicknell,Indiana,38.7743,-87.3078,1840007437
Mars Hill,North Carolina,35.8283,-82.549,1840016210
Montgomery City,Missouri,38.9737,-91.5024,1840008553
Yadkinville,North Carolina,36.1315,-80.6592,1840016112
Walworth,Wisconsin,42.5305,-88.5939,1840002475
South Hutchinson,Kansas,38.0278,-97.9429,1840009762
Washoe Valley,Nevada,39.2923,-119.7767,1840043162
Covington,Indiana,40.1408,-87.3917,1840007243
Fobes Hill,Washington,47.9392,-122.1341,1840037736
Decherd,Tennessee,35.2156,-86.0757,1840014601
Mondovi,Wisconsin,44.5712,-91.6668,1840002381
Aberdeen,Idaho,42.9441,-112.8384,1840018647
Fairfax,Iowa,41.9283,-91.7791,1840008098
Eagle Point,Alabama,33.3937,-86.6779,1840144721
Inwood,West Virginia,39.3538,-78.0552,1840005740
Abbeville,Georgia,31.9925,-83.3068,1840013845
Manchester,Pennsylvania,40.0613,-76.7195,1840001455
Ingenio,Puerto Rico,18.4453,-66.2239,1630035685
Chuluota,Florida,28.638,-81.1159,1840014071
Newmanstown,Pennsylvania,40.3515,-76.2117,1840005428
Round Lake Heights,Illinois,42.3855,-88.1038,1840011172
St. Helen,Michigan,44.3592,-84.4117,1840004093
Oasis,California,33.5275,-116.1261,1840026987
Delta,Ohio,41.5754,-84.0091,1840011511
Franklin,Michigan,42.5187,-83.303,1840011057
Keego Harbor,Michigan,42.6088,-83.3442,1840002446
Ridgemark,California,36.8082,-121.3623,1840019015
West Ishpeming,Michigan,46.4884,-87.717,1840007674
Centreville,Alabama,32.9598,-87.1334,1840007089
Carrizales,Puerto Rico,18.4811,-66.7879,1630023532
Hillsboro,Kansas,38.3527,-97.1992,1840001661
Harveys Lake,Pennsylvania,41.3623,-76.0385,1840000752
Anahola,Hawaii,22.1455,-159.3151,1840023211
Kings Bay Base,Georgia,30.7985,-81.5628,1840035817
Galena,Kansas,37.0751,-94.6354,1840001716
Wilburton,Oklahoma,34.9182,-95.3049,1840021832
Hawthorne,Nevada,38.5253,-118.626,1840017564
Edcouch,Texas,26.2937,-97.9631,1840021019
New Cordell,Oklahoma,35.2968,-98.9838,1840037403
Navy Yard City,Washington,47.5508,-122.6655,1840018407
Triana,Alabama,34.5888,-86.7489,1840016520
Grundy Center,Iowa,42.3637,-92.774,1840006965
Madrid,Iowa,41.8757,-93.8205,1840009168
St. Marys,Kansas,39.1942,-96.0643,1840009589
Cave City,Kentucky,37.14,-85.9646,1840014394
Munsons Corners,New York,42.5761,-76.2053,1840004496
West Grove,Pennsylvania,39.8206,-75.8284,1840001437
Loma Rica,California,39.3204,-121.4038,1840017544
Kulpmont,Pennsylvania,40.7954,-76.4721,1840000842
Romoland,California,33.7648,-117.1572,1840019289
Milton,West Virginia,38.433,-82.1303,1840006212
Rossmoor,New Jersey,40.3349,-74.4708,1840033485
